sample	submission date	publication date	last update	title	ids	attributes
SRS603224	2014-04-22T17:28:47.387	2014-08-02T00:44:08.417	2014-08-02T00:44:08.417	Human sample from Homo sapiens	2339_17	isolate:N/A;age:61;biomaterial_provider:ATCC;sex:female;tissue:peripheral blood;cell_line:HCC1954 BL (ATCC CRL-2339);disease:normal blood;health_state:cell line derived from patient with stage IIA, grade 3, primary ductal carcinoma of the breast (same patient as HCC1954);population:2339 single cell of 17
SRS603225	2014-04-22T17:28:46.400	2014-08-02T00:44:07.730	2014-08-02T00:44:07.730	Human sample from Homo sapiens	2339_2	isolate:N/A;age:61;biomaterial_provider:ATCC;sex:female;tissue:peripheral blood;cell_line:HCC1954 BL (ATCC CRL-2339);disease:normal blood;health_state:cell line derived from patient with stage IIA, grade 3, primary ductal carcinoma of the breast (same patient as HCC1954);population:2339 single cell of 2
SRS603226	2014-04-22T17:28:46.520	2014-08-02T00:44:07.773	2014-08-02T00:44:07.773	Human sample from Homo sapiens	2339_3	isolate:N/A;age:61;biomaterial_provider:ATCC;sex:female;tissue:peripheral blood;cell_line:HCC1954 BL (ATCC CRL-2339);disease:normal blood;health_state:cell line derived from patient with stage IIA, grade 3, primary ductal carcinoma of the breast (same patient as HCC1954);population:2339 single cell of 3
SRS603227	2014-04-22T17:28:46.617	2014-08-02T00:44:07.817	2014-08-02T00:44:07.817	Human sample from Homo sapiens	2339_4	isolate:N/A;age:61;biomaterial_provider:ATCC;sex:female;tissue:peripheral blood;cell_line:HCC1954 BL (ATCC CRL-2339);disease:normal blood;health_state:cell line derived from patient with stage IIA, grade 3, primary ductal carcinoma of the breast (same patient as HCC1954);population:2339 single cell of 4
SRS603228	2014-04-22T17:28:46.690	2014-08-02T00:44:07.860	2014-08-02T00:44:07.860	Human sample from Homo sapiens	2339_5	isolate:N/A;age:61;biomaterial_provider:ATCC;sex:female;tissue:peripheral blood;cell_line:HCC1954 BL (ATCC CRL-2339);disease:normal blood;health_state:cell line derived from patient with stage IIA, grade 3, primary ductal carcinoma of the breast (same patient as HCC1954);population:2339 single cell of 5
SRS603229	2014-04-22T17:28:46.747	2014-08-02T00:44:07.900	2014-08-02T00:44:07.900	Human sample from Homo sapiens	2339_6	isolate:N/A;age:61;biomaterial_provider:ATCC;sex:female;tissue:peripheral blood;cell_line:HCC1954 BL (ATCC CRL-2339);disease:normal blood;health_state:cell line derived from patient with stage IIA, grade 3, primary ductal carcinoma of the breast (same patient as HCC1954);population:2339 single cell of 6
SRS603230	2014-04-22T17:28:46.807	2014-08-02T00:44:07.950	2014-08-02T00:44:07.950	Human sample from Homo sapiens	2339_7	isolate:N/A;age:61;biomaterial_provider:ATCC;sex:female;tissue:peripheral blood;cell_line:HCC1954 BL (ATCC CRL-2339);disease:normal blood;health_state:cell line derived from patient with stage IIA, grade 3, primary ductal carcinoma of the breast (same patient as HCC1954);population:2339 single cell of 7
SRS603231	2014-04-22T17:28:46.860	2014-08-02T00:44:07.997	2014-08-02T00:44:07.997	Human sample from Homo sapiens	2339_8	isolate:N/A;age:61;biomaterial_provider:ATCC;sex:female;tissue:peripheral blood;cell_line:HCC1954 BL (ATCC CRL-2339);disease:normal blood;health_state:cell line derived from patient with stage IIA, grade 3, primary ductal carcinoma of the breast (same patient as HCC1954);population:2339 single cell of 8
SRS603232	2014-04-22T17:28:46.923	2014-08-02T00:44:08.047	2014-08-02T00:44:08.047	Human sample from Homo sapiens	2339_9	isolate:N/A;age:61;biomaterial_provider:ATCC;sex:female;tissue:peripheral blood;cell_line:HCC1954 BL (ATCC CRL-2339);disease:normal blood;health_state:cell line derived from patient with stage IIA, grade 3, primary ductal carcinoma of the breast (same patient as HCC1954);population:2339 single cell of 9
SRS603233	2014-04-22T17:28:48.170	2014-08-02T00:44:09.060	2014-08-02T00:44:09.060	Human sample from Homo sapiens	BJ_1	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 1
SRS603234	2014-04-22T17:28:48.760	2014-08-02T00:44:09.477	2014-08-02T00:44:09.477	Human sample from Homo sapiens	BJ_10	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 10
SRS603235	2014-04-22T17:28:48.820	2014-08-02T00:44:09.533	2014-08-02T00:44:09.533	Human sample from Homo sapiens	BJ_11	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 11
SRS603236	2014-04-22T17:28:48.873	2014-08-02T00:44:09.620	2014-08-02T00:44:09.620	Human sample from Homo sapiens	BJ_12	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 12
SRS603237	2014-04-22T17:28:48.933	2014-08-02T00:44:09.663	2014-08-02T00:44:09.663	Human sample from Homo sapiens	BJ_13	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 13
SRS603238	2014-04-22T17:28:48.987	2014-08-02T00:44:09.713	2014-08-02T00:44:09.713	Human sample from Homo sapiens	BJ_14	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 14
SRS603239	2014-04-22T17:28:49.047	2014-08-02T00:44:09.760	2014-08-02T00:44:09.760	Human sample from Homo sapiens	BJ_15	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 15
SRS603240	2014-04-22T17:28:49.103	2014-08-02T00:44:09.817	2014-08-02T00:44:09.817	Human sample from Homo sapiens	BJ_16	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 16
SRS603241	2014-04-22T17:28:49.153	2014-08-02T00:44:09.857	2014-08-02T00:44:09.857	Human sample from Homo sapiens	BJ_17	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 17
SRS603242	2014-04-22T17:28:49.233	2014-08-02T00:44:09.903	2014-08-02T00:44:09.903	Human sample from Homo sapiens	BJ_18	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 18
SRS603243	2014-04-22T17:28:49.290	2014-08-02T00:44:09.950	2014-08-02T00:44:09.950	Human sample from Homo sapiens	BJ_19	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 19
SRS603244	2014-04-22T17:28:48.297	2014-08-02T00:44:09.107	2014-08-02T00:44:09.107	Human sample from Homo sapiens	BJ_2	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 2
SRS603245	2014-04-22T17:28:49.350	2014-08-02T00:44:09.993	2014-08-02T00:44:09.993	Human sample from Homo sapiens	BJ_20	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 20
SRS603246	2014-04-22T17:28:49.400	2014-08-02T00:44:10.040	2014-08-02T00:44:10.040	Human sample from Homo sapiens	BJ_21	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 21
SRS603247	2014-04-22T17:28:49.470	2014-08-02T00:44:10.083	2014-08-02T00:44:10.083	Human sample from Homo sapiens	BJ_22	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 22
SRS603248	2014-04-22T17:28:49.543	2014-08-02T00:44:10.140	2014-08-02T00:44:10.140	Human sample from Homo sapiens	BJ_23	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 23
SRS603249	2014-04-22T17:28:49.603	2014-08-02T00:44:10.187	2014-08-02T00:44:10.187	Human sample from Homo sapiens	BJ_24	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 24
SRS603250	2014-04-22T17:28:49.663	2014-08-02T00:44:10.230	2014-08-02T00:44:10.230	Human sample from Homo sapiens	BJ_25	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 25
SRS603251	2014-04-22T17:28:49.717	2014-08-02T00:44:10.277	2014-08-02T00:44:10.277	Human sample from Homo sapiens	BJ_26	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 26
SRS603252	2014-04-22T17:28:49.837	2014-08-02T00:44:10.380	2014-08-02T00:44:10.380	Human sample from Homo sapiens	BJ_28	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 28
SRS603253	2014-04-22T17:28:49.890	2014-08-02T00:44:10.427	2014-08-02T00:44:10.427	Human sample from Homo sapiens	BJ_29	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 29
SRS603254	2014-04-22T17:28:49.777	2014-08-02T00:44:10.330	2014-08-02T00:44:10.330	Human sample from Homo sapiens	BJ_27	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 27
SRS603255	2014-04-22T17:28:48.353	2014-08-02T00:44:09.150	2014-08-02T00:44:09.150	Human sample from Homo sapiens	BJ_3	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 3
SRS603256	2014-04-22T17:28:49.947	2014-08-02T00:44:10.480	2014-08-02T00:44:10.480	Human sample from Homo sapiens	BJ_30	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 30
SRS603257	2014-04-22T17:28:50.053	2014-08-02T00:44:10.563	2014-08-02T00:44:10.563	Human sample from Homo sapiens	BJ_32	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 32
SRS603258	2014-04-22T17:28:50.000	2014-08-02T00:44:10.527	2014-08-02T00:44:10.527	Human sample from Homo sapiens	BJ_31	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 31
SRS603259	2014-04-22T17:28:50.110	2014-08-02T00:44:10.613	2014-08-02T00:44:10.613	Human sample from Homo sapiens	BJ_33	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 33
SRS603260	2014-04-22T17:28:50.180	2014-08-02T00:44:10.660	2014-08-02T00:44:10.660	Human sample from Homo sapiens	BJ_34	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 34
SRS603261	2014-04-22T17:28:50.240	2014-08-02T00:44:10.710	2014-08-02T00:44:10.710	Human sample from Homo sapiens	BJ_35	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 35
SRS603262	2014-04-22T17:28:50.293	2014-08-02T00:44:10.767	2014-08-02T00:44:10.767	Human sample from Homo sapiens	BJ_36	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 36
SRS603263	2014-04-22T17:28:50.347	2014-08-02T00:44:10.817	2014-08-02T00:44:10.817	Human sample from Homo sapiens	BJ_37	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 37
SRS603264	2014-04-22T17:28:48.410	2014-08-02T00:44:09.193	2014-08-02T00:44:09.193	Human sample from Homo sapiens	BJ_4	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 4
SRS603265	2014-04-22T17:28:48.470	2014-08-02T00:44:09.250	2014-08-02T00:44:09.250	Human sample from Homo sapiens	BJ_5	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 5
SRS603266	2014-04-22T17:28:48.530	2014-08-02T00:44:09.293	2014-08-02T00:44:09.293	Human sample from Homo sapiens	BJ_6	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 6
SRS603267	2014-04-22T17:28:48.587	2014-08-02T00:44:09.340	2014-08-02T00:44:09.340	Human sample from Homo sapiens	BJ_7	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 7
SRS603268	2014-04-22T17:28:48.640	2014-08-02T00:44:09.390	2014-08-02T00:44:09.390	Human sample from Homo sapiens	BJ_8	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 8
SRS603269	2014-04-22T17:28:48.707	2014-08-02T00:44:09.433	2014-08-02T00:44:09.433	Human sample from Homo sapiens	BJ_9	isolate:N/A;age:N/A;biomaterial_provider:Stemgent;sex:N/A;tissue:foreskin;cell_line:Stemgent BJ Human Fibroblasts (early passage, p6);population:BJ single cell of 9
SRS603270	2014-04-22T17:29:04.727	2014-08-02T00:44:25.317	2014-08-02T00:44:25.317	Human sample from Homo sapiens	chip_1g_C01	isolate:N/A;age:53;biomaterial_provider:ATCC;sex:female;tissue:pleural effusion;cell_line:K-562 (ATCC CCL-243);disease:chronic myelogenous leukemia (CML);disease_stage:terminal blast crisis;population:chip single cell  of C01
SRS603271	2014-04-22T17:29:04.820	2014-08-02T00:44:25.370	2014-08-02T00:44:25.370	Human sample from Homo sapiens	chip_1g_C02	isolate:N/A;age:53;biomaterial_provider:ATCC;sex:female;tissue:pleural effusion;cell_line:K-562 (ATCC CCL-243);disease:chronic myelogenous leukemia (CML);disease_stage:terminal blast crisis;population:chip single cell  of C02
SRS603272	2014-04-22T17:29:04.890	2014-08-02T00:44:25.473	2014-08-02T00:44:25.473	Human sample from Homo sapiens	chip_1g_C03	isolate:N/A;age:53;biomaterial_provider:ATCC;sex:female;tissue:pleural effusion;cell_line:K-562 (ATCC CCL-243);disease:chronic myelogenous leukemia (CML);disease_stage:terminal blast crisis;population:chip single cell  of C03
SRS603273	2014-04-22T17:29:04.953	2014-08-02T00:44:25.530	2014-08-02T00:44:25.530	Human sample from Homo sapiens	chip_1g_C07	isolate:N/A;age:53;biomaterial_provider:ATCC;sex:female;tissue:pleural effusion;cell_line:K-562 (ATCC CCL-243);disease:chronic myelogenous leukemia (CML);disease_stage:terminal blast crisis;population:chip single cell  of C07
SRS603274	2014-04-22T17:29:05.017	2014-08-02T00:44:25.600	2014-08-02T00:44:25.600	Human sample from Homo sapiens	chip_1g_C08	isolate:N/A;age:53;biomaterial_provider:ATCC;sex:female;tissue:pleural effusion;cell_line:K-562 (ATCC CCL-243);disease:chronic myelogenous leukemia (CML);disease_stage:terminal blast crisis;population:chip single cell  of C08
SRS603275	2014-04-22T17:29:05.157	2014-08-02T00:44:25.690	2014-08-02T00:44:25.690	Human sample from Homo sapiens	chip_1g_C14	isolate:N/A;age:53;biomaterial_provider:ATCC;sex:female;tissue:pleural effusion;cell_line:K-562 (ATCC CCL-243);disease:chronic myelogenous leukemia (CML);disease_stage:terminal blast crisis;population:chip single cell  of C14
SRS603276	2014-04-22T17:29:05.090	2014-08-02T00:44:25.643	2014-08-02T00:44:25.643	Human sample from Homo sapiens	chip_1g_C09	isolate:N/A;age:53;biomaterial_provider:ATCC;sex:female;tissue:pleural effusion;cell_line:K-562 (ATCC CCL-243);disease:chronic myelogenous leukemia (CML);disease_stage:terminal blast crisis;population:chip single cell  of C09
SRS603277	2014-04-22T17:29:05.220	2014-08-02T00:44:25.793	2014-08-02T00:44:25.793	Human sample from Homo sapiens	chip_1g_C15	isolate:N/A;age:53;biomaterial_provider:ATCC;sex:female;tissue:pleural effusion;cell_line:K-562 (ATCC CCL-243);disease:chronic myelogenous leukemia (CML);disease_stage:terminal blast crisis;population:chip single cell  of C15
SRS603278	2014-04-22T17:29:05.277	2014-08-02T00:44:25.843	2014-08-02T00:44:25.843	Human sample from Homo sapiens	chip_1g_C19	isolate:N/A;age:53;biomaterial_provider:ATCC;sex:female;tissue:pleural effusion;cell_line:K-562 (ATCC CCL-243);disease:chronic myelogenous leukemia (CML);disease_stage:terminal blast crisis;population:chip single cell  of C19
SRS603279	2014-04-22T17:29:05.330	2014-08-02T00:44:25.913	2014-08-02T00:44:25.913	Human sample from Homo sapiens	chip_1g_C20	isolate:N/A;age:53;biomaterial_provider:ATCC;sex:female;tissue:pleural effusion;cell_line:K-562 (ATCC CCL-243);disease:chronic myelogenous leukemia (CML);disease_stage:terminal blast crisis;population:chip single cell  of C20
SRS603280	2014-04-22T17:29:05.417	2014-08-02T00:44:25.970	2014-08-02T00:44:25.970	Human sample from Homo sapiens	chip_1g_C21	isolate:N/A;age:53;biomaterial_provider:ATCC;sex:female;tissue:pleural effusion;cell_line:K-562 (ATCC CCL-243);disease:chronic myelogenous leukemia (CML);disease_stage:terminal blast crisis;population:chip single cell  of C21
SRS603281	2014-04-22T17:29:05.490	2014-08-02T00:44:26.017	2014-08-02T00:44:26.017	Human sample from Homo sapiens	chip_1g_C25	isolate:N/A;age:53;biomaterial_provider:ATCC;sex:female;tissue:pleural effusion;cell_line:K-562 (ATCC CCL-243);disease:chronic myelogenous leukemia (CML);disease_stage:terminal blast crisis;population:chip single cell  of C25
SRS603282	2014-04-22T17:29:05.560	2014-08-02T00:44:26.057	2014-08-02T00:44:26.057	Human sample from Homo sapiens	chip_1g_C26	isolate:N/A;age:53;biomaterial_provider:ATCC;sex:female;tissue:pleural effusion;cell_line:K-562 (ATCC CCL-243);disease:chronic myelogenous leukemia (CML);disease_stage:terminal blast crisis;population:chip single cell  of C26
SRS603283	2014-04-22T17:29:05.627	2014-08-02T00:44:26.103	2014-08-02T00:44:26.103	Human sample from Homo sapiens	chip_1g_C27	isolate:N/A;age:53;biomaterial_provider:ATCC;sex:female;tissue:pleural effusion;cell_line:K-562 (ATCC CCL-243);disease:chronic myelogenous leukemia (CML);disease_stage:terminal blast crisis;population:chip single cell  of C27
