run,release_date,mbytes,library_layout,platform,tissue,celltype,readlen,srx,id,study
SRR091670,Wed Dec 21 2011 09:09:34 GMT-0500 (EST),132,Single,ILLUMINA,bone,other,18,SRX037931,31993,GSM652294: DGE_TALL_1
SRR091669,Wed Dec 21 2011 09:09:34 GMT-0500 (EST),142,Single,ILLUMINA,bone,other,18,SRX037930,31667,GSM652293: DGE_t9-22_3
SRR091668,Wed Dec 21 2011 09:09:34 GMT-0500 (EST),155,Single,ILLUMINA,bone,other,17,SRX037929,31300,GSM652292: DGE_t9-22_2
SRR091667,Wed Dec 21 2011 09:09:34 GMT-0500 (EST),200,Single,ILLUMINA,bone,other,18,SRX037928,30125,GSM652291: DGE_t9-22_1
SRR091666,Wed Dec 21 2011 09:09:34 GMT-0500 (EST),158,Single,ILLUMINA,bone,other,18,SRX037927,31185,GSM652290: DGE_t12-21_3
SRR091665,Wed Dec 21 2011 09:09:34 GMT-0500 (EST),180,Single,ILLUMINA,bone,other,17,SRX037926,30581,GSM652289: DGE_t12-21_2
SRR091664,Wed Dec 21 2011 09:09:34 GMT-0500 (EST),203,Single,ILLUMINA,bone,other,18,SRX037925,30054,GSM652288: DGE_t12-21_1
SRR091663,Wed Dec 21 2011 09:09:34 GMT-0500 (EST),78,Single,ILLUMINA,bone,other,18,SRX037924,34070,GSM652287: DGE_HeH_8
SRR091662,Wed Dec 21 2011 09:09:34 GMT-0500 (EST),179,Single,ILLUMINA,bone,other,18,SRX037923,30614,GSM652286: DGE_HeH_7
SRR091661,Wed Dec 21 2011 09:09:34 GMT-0500 (EST),171,Single,ILLUMINA,bone,other,18,SRX037922,30826,GSM652285: DGE_HeH_6
SRR091660,Wed Dec 21 2011 09:09:34 GMT-0500 (EST),129,Single,ILLUMINA,bone,other,18,SRX037921,32081,GSM652284: DGE_HeH_5
SRR091659,Wed Dec 21 2011 09:09:34 GMT-0500 (EST),139,Single,ILLUMINA,bone,other,18,SRX037920,31753,GSM652283: DGE_HeH_4
SRR091658,Wed Dec 21 2011 09:09:34 GMT-0500 (EST),122,Single,ILLUMINA,bone,other,18,SRX037919,32437,GSM652282: DGE_HeH_3
SRR091657,Wed Dec 21 2011 09:09:34 GMT-0500 (EST),200,Single,ILLUMINA,bone,other,18,SRX037918,30124,GSM652281: DGE_HeH_2b
SRR091656,Wed Dec 21 2011 09:09:34 GMT-0500 (EST),185,Single,ILLUMINA,bone,other,17,SRX037917,30436,GSM652280: DGE_HeH_2a
SRR091655,Wed Dec 21 2011 09:09:34 GMT-0500 (EST),107,Single,ILLUMINA,bone,other,18,SRX037916,33004,GSM652279: DGE_HeH_1
SRR091654,Wed Dec 21 2011 09:09:34 GMT-0500 (EST),169,Single,ILLUMINA,bone,other,18,SRX037915,30888,GSM652278: DGE_dic9-20_3
SRR091653,Wed Dec 21 2011 09:09:34 GMT-0500 (EST),200,Single,ILLUMINA,bone,other,17,SRX037914,30123,GSM652277: DGE_dic9-20_2
SRR091652,Wed Dec 21 2011 09:09:34 GMT-0500 (EST),163,Single,ILLUMINA,bone,other,18,SRX037913,31043,GSM652276: DGE_dic9-20_1
SRR091632,Tue Jan 11 2011 21:00:03 GMT-0500 (EST),2518,Paired,ILLUMINA,blood,esc,228,SRX037893,12630,WTSS analysis of HS3115
SRR091631,Tue Jan 11 2011 20:57:42 GMT-0500 (EST),2480,Paired,ILLUMINA,blood,esc,228,SRX037892,12919,WTSS analysis of HS3114
SRR090597,Mon Mar 28 2011 18:10:42 GMT-0400 (EDT),211,Single,ILLUMINA,heart,esc,35,SRX037709,29893,AS_RWPE
SRR090596,Mon Mar 28 2011 18:10:42 GMT-0400 (EDT),141,Single,ILLUMINA,prostate,lncap,34,SRX037708,31688,AS_LnCaP-48h
SRR090595,Mon Mar 28 2011 18:10:42 GMT-0400 (EDT),133,Single,ILLUMINA,prostate,lncap,34,SRX037707,31961,AS_LnCaP-24h
SRR090594,Mon Mar 28 2011 18:10:42 GMT-0400 (EDT),195,Single,ILLUMINA,prostate,lncap,34,SRX037706,30229,AS_LnCaP-0h
SRR090593,Mon Mar 28 2011 18:10:43 GMT-0400 (EDT),116,Single,ILLUMINA,heart,esc,36,SRX037705,32656,AS_VCaP-48h
SRR090592,Mon Mar 28 2011 18:10:42 GMT-0400 (EDT),135,Single,ILLUMINA,heart,esc,36,SRX037704,31899,AS_VCaP-24h
SRR090591,Mon Mar 28 2011 18:10:42 GMT-0400 (EDT),162,Single,ILLUMINA,heart,esc,36,SRX037703,31065,AS_VCaP-0h
SRR090590,Tue Apr 26 2011 13:28:04 GMT-0400 (EDT),132,Single,ILLUMINA,heart,esc,50,SRX037702,31992,AS_VCaP
SRR090589,Tue Apr 26 2011 14:14:04 GMT-0400 (EDT),360,Single,ILLUMINA,heart,esc,50,SRX037701,27296,AS_DU145
SRR090236,Tue Mar 01 2011 13:26:17 GMT-0500 (EST),118,Single,ILLUMINA,cervix,hela,40,SRX037422,32575,GSM624686: HeLa-PASSeq
SRR090233,Mon Aug 01 2011 09:38:27 GMT-0400 (EDT),308,Single,ILLUMINA,blood,k562,35,SRX037420,28046,GSM648589: K562-RNA
SRR089693,Tue Jul 05 2011 13:25:59 GMT-0400 (EDT),358,Single,ABI_SOLID,adipose tissue,msc,35,SRX037131,27329,GSM631559: hMADS3 AD8 (2) Adapter B
SRR089692,Tue Jul 05 2011 13:25:59 GMT-0400 (EDT),339,Single,ABI_SOLID,adipose tissue,msc,35,SRX037130,27580,GSM631558: hMADS3 AD8 (1) Adapter B
SRR089691,Tue Jul 05 2011 13:25:59 GMT-0400 (EDT),366,Single,ABI_SOLID,adipose tissue,msc,35,SRX037129,27220,GSM631557: hMADS3 AD3 (2) Adapter B
SRR089690,Tue Jul 05 2011 13:25:59 GMT-0400 (EDT),333,Single,ABI_SOLID,adipose tissue,msc,35,SRX037128,27681,GSM631556: hMADS3 AD3 (1) Adapter B
SRR089689,Tue Jul 05 2011 13:25:59 GMT-0400 (EDT),263,Single,ABI_SOLID,adipose tissue,msc,35,SRX037127,28733,GSM631555: hMADS3 AD0 (2) Adapter B
SRR089688,Tue Jul 05 2011 13:25:59 GMT-0400 (EDT),284,Single,ABI_SOLID,adipose tissue,msc,35,SRX037126,28370,GSM631554: hMADS3 AD0 (1) Adapter B
SRR089687,Tue Jul 05 2011 13:25:59 GMT-0400 (EDT),426,Single,ABI_SOLID,adipose tissue,adipose,35,SRX037125,26406,GSM631553: hMADS3 AD8 (2) Adapter A
SRR089686,Tue Jul 05 2011 13:25:59 GMT-0400 (EDT),320,Single,ABI_SOLID,adipose tissue,adipose,35,SRX037124,27879,GSM631552: hMADS3 AD8 (1) Adapter A
SRR089685,Tue Jul 05 2011 13:25:59 GMT-0400 (EDT),308,Single,ABI_SOLID,adipose tissue,esc,35,SRX037123,28045,GSM631551: hMADS3 AD3 (2) Adapter A
SRR089684,Tue Jul 05 2011 13:25:59 GMT-0400 (EDT),334,Single,ABI_SOLID,adipose tissue,adipose,35,SRX037122,27659,GSM631550: hMADS3 AD3 (1) Adapter A
SRR089683,Tue Jul 05 2011 13:25:59 GMT-0400 (EDT),479,Single,ABI_SOLID,adipose tissue,adipose,35,SRX037121,25558,GSM631549: hMADS3 AD0 (2) Adapter A
SRR089682,Tue Jul 05 2011 13:25:59 GMT-0400 (EDT),285,Single,ABI_SOLID,adipose tissue,esc,35,SRX037120,28361,GSM631548: hMADS3 AD0 (1) Adapter A
SRR089638,Thu Mar 08 2012 08:22:10 GMT-0500 (EST),1277,Single,ILLUMINA,stem cell,esc,76,SRX037079,19092,GSM644996: mRNA_seq
SRR089336,Thu Dec 30 2010 15:00:17 GMT-0500 (EST),1820,Single,ILLUMINA,blood,k562,36,SRX036893,16542,GSM646524: Gingeras_K562_cytosol_longPolyA
SRR089335,Thu Dec 30 2010 15:00:17 GMT-0500 (EST),5203,Single,ILLUMINA,blood,k562,152,SRX036892,2887,GSM646523: Gingeras_K562_cell_total
SRR089334,Thu Dec 30 2010 15:00:17 GMT-0500 (EST),6885,Single,ILLUMINA,blood,k562,152,SRX036892,1749,GSM646523: Gingeras_K562_cell_total
SRR089333,Thu Dec 30 2010 15:00:17 GMT-0500 (EST),6977,Single,ILLUMINA,blood,gm12878,152,SRX036891,1706,GSM646522: Gingeras_GM12878_cell_total
SRR089332,Thu Dec 30 2010 15:00:17 GMT-0500 (EST),7704,Single,ILLUMINA,blood,gm12878,152,SRX036891,1396,GSM646522: Gingeras_GM12878_cell_total
SRR088865,Tue Mar 01 2011 13:29:00 GMT-0500 (EST),126,Single,ILLUMINA,breast,esc,17,SRX036726,32198,GSM643914: N58_CD24+_SAGESeq
SRR088864,Tue Mar 01 2011 13:29:00 GMT-0500 (EST),44,Single,ILLUMINA,breast,esc,17,SRX036725,35775,GSM643913: N34_CD44+_SAGESeq
SRR088863,Tue Mar 01 2011 13:29:00 GMT-0500 (EST),45,Single,ILLUMINA,breast,esc,17,SRX036725,35723,GSM643913: N34_CD44+_SAGESeq
SRR087781,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),762,Single,ILLUMINA,muscle,skeletal,60,SRX035967,22418,GSM641425: muscle4
SRR087780,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),772,Single,ILLUMINA,muscle,skeletal,60,SRX035967,22317,GSM641425: muscle4
SRR087779,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),755,Single,ILLUMINA,muscle,skeletal,60,SRX035966,22484,GSM641424: muscle3
SRR087778,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),762,Single,ILLUMINA,muscle,skeletal,60,SRX035966,22417,GSM641424: muscle3
SRR087777,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),759,Single,ILLUMINA,muscle,skeletal,60,SRX035966,22448,GSM641424: muscle3
SRR087776,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),728,Single,ILLUMINA,muscle,skeletal,58,SRX035965,22751,GSM641423: muscle2
SRR087775,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),702,Single,ILLUMINA,muscle,skeletal,58,SRX035965,23001,GSM641423: muscle2
SRR087774,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),711,Single,ILLUMINA,muscle,skeletal,58,SRX035965,22922,GSM641423: muscle2
SRR087773,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),368,Single,ILLUMINA,muscle,skeletal,58,SRX035965,27191,GSM641423: muscle2
SRR087772,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),1054,Single,ILLUMINA,muscle,skeletal,58,SRX035964,20222,GSM641422: muscle1
SRR087771,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),1015,Single,ILLUMINA,muscle,skeletal,58,SRX035964,20454,GSM641422: muscle1
SRR087770,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),1022,Single,ILLUMINA,muscle,skeletal,58,SRX035964,20409,GSM641422: muscle1
SRR087769,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),703,Single,ILLUMINA,liver,mb,58,SRX035963,22990,GSM641421: liver4
SRR087768,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),717,Single,ILLUMINA,liver,mb,58,SRX035963,22859,GSM641421: liver4
SRR087767,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),698,Single,ILLUMINA,liver,mb,58,SRX035963,23038,GSM641421: liver4
SRR087766,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),687,Single,ILLUMINA,liver,mb,58,SRX035963,23152,GSM641421: liver4
SRR087765,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),721,Single,ILLUMINA,liver,mb,58,SRX035962,22823,GSM641420: liver3
SRR087764,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),739,Single,ILLUMINA,liver,mb,58,SRX035962,22633,GSM641420: liver3
SRR087763,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),488,Single,ILLUMINA,liver,mb,58,SRX035962,25425,GSM641420: liver3
SRR087762,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),413,Single,ILLUMINA,liver,mb,36,SRX035961,26602,GSM641419: liver2
SRR087761,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),421,Single,ILLUMINA,liver,mb,36,SRX035961,26481,GSM641419: liver2
SRR087760,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),414,Single,ILLUMINA,liver,mb,36,SRX035961,26590,GSM641419: liver2
SRR087759,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),251,Single,ILLUMINA,liver,mb,36,SRX035961,29029,GSM641419: liver2
SRR087758,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),905,Single,ILLUMINA,liver,mb,58,SRX035960,21175,GSM641418: liver1
SRR087757,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),974,Single,ILLUMINA,liver,mb,58,SRX035960,20697,GSM641418: liver1
SRR087756,Mon Jan 31 2011 14:43:53 GMT-0500 (EST),986,Single,ILLUMINA,liver,mb,58,SRX035960,20626,GSM641418: liver1
SRR087416,Wed Jan 05 2011 02:05:27 GMT-0500 (EST),362,Single,ILLUMINA,brain,hek,36,SRX035760,27273,mRNA Sequencing of Alzheimer"s disease, Human whole brain
SRR085726,Wed Jan 05 2011 02:05:27 GMT-0500 (EST),377,Single,ILLUMINA,brain,hek,35,SRX035171,27070,mRNA sequencing of Alzheimer"s disease Human brain, frontal lobe
SRR085725,Wed Jan 05 2011 02:05:27 GMT-0500 (EST),324,Single,ILLUMINA,brain,hek,36,SRX035170,27830,mRNA sequencing of normal Human whole brain
SRR085474,Wed Jan 05 2011 02:05:27 GMT-0500 (EST),391,Single,ILLUMINA,brain,hek,35,SRX035167,26904,mRNA Sequencing of normal Human brain, frontal lobe
SRR085473,Wed Jan 05 2011 02:05:27 GMT-0500 (EST),350,Single,ILLUMINA,brain,hek,35,SRX035166,27443,mRNA Sequencing of Alzheimer"s disease Human brain, temporal lobe
SRR085471,Wed Jan 05 2011 02:05:27 GMT-0500 (EST),372,Single,ILLUMINA,brain,hek,36,SRX034874,27144,mRNA Sequencing of normal Human brain, temporal lobe
SRR079384,Mon Dec 20 2010 10:15:20 GMT-0500 (EST),41,Single,ILLUMINA,breast,esc,17,SRX033290,35950,GSM622199: breast_epithelium_cancer_SSEA4_IDC38
SRR079383,Mon Dec 20 2010 10:15:20 GMT-0500 (EST),61,Single,ILLUMINA,breast,esc,17,SRX033289,34908,GSM622198: breast_epithelium_cancer_CD24_IDC36
SRR079382,Mon Dec 20 2010 10:15:20 GMT-0500 (EST),36,Single,ILLUMINA,breast,esc,17,SRX033288,36227,GSM622197: breast_epithelium_normal_CD44_P3
SRR079381,Mon Dec 20 2010 10:15:20 GMT-0500 (EST),34,Single,ILLUMINA,breast,esc,17,SRX033287,36342,GSM622196: breast_epithelium_normal_CD24_P3
SRR079380,Mon Dec 20 2010 10:15:20 GMT-0500 (EST),81,Single,ILLUMINA,breast,esc,18,SRX033286,33924,GSM622195: breast_epithelium_normal_CD44_P2
SRR079379,Mon Dec 20 2010 10:15:20 GMT-0500 (EST),72,Single,ILLUMINA,breast,esc,18,SRX033285,34349,GSM622194: breast_epithelium_normal_CD24_P2
SRR079378,Mon Dec 20 2010 10:15:20 GMT-0500 (EST),40,Single,ILLUMINA,breast,esc,17,SRX033284,36009,GSM622193: breast_epithelium_normal_CD44_P1
SRR079377,Mon Dec 20 2010 10:15:20 GMT-0500 (EST),52,Single,ILLUMINA,breast,esc,17,SRX033283,35316,GSM622192: breast_epithelium_normal_CD24_P1
SRR077869,Mon Dec 20 2010 10:15:42 GMT-0500 (EST),278,Single,ILLUMINA,breast,esc,32,SRX033238,28459,GSM636921: ASSAGE_breast_epithelium_normal_N1
SRR077868,Mon Dec 20 2010 10:15:42 GMT-0500 (EST),278,Single,ILLUMINA,breast,esc,32,SRX033237,28458,GSM636920: ASSAGE_breast_epithelium_cancer_T2
SRR077867,Mon Dec 20 2010 10:15:42 GMT-0500 (EST),242,Single,ILLUMINA,breast,esc,32,SRX033236,29264,GSM636919: ASSAGE_breast_epithelium_cancer_T1
SRR077253,Fri Apr 01 2011 12:59:53 GMT-0400 (EDT),945,Single,HELICOS,liver,esc,37,SRX033022,20867,Single Molecule Sequencing of cDNA from Brain, Liver, K562 and Ewing Tumors
SRR077252,Fri Apr 01 2011 12:59:53 GMT-0400 (EDT),1011,Single,HELICOS,blood,k562,37,SRX033021,20478,Single Molecule Sequencing of cDNA from Brain, Liver, K562 and Ewing Tumors
SRR077251,Fri Apr 01 2011 12:59:53 GMT-0400 (EDT),979,Single,HELICOS,brain,esc,32,SRX033020,20666,Single Molecule Sequencing of cDNA from Brain, Liver, K562 and Ewing Tumors
SRR077250,Fri Apr 01 2011 12:59:53 GMT-0400 (EDT),1348,Single,HELICOS,brain,esc,35,SRX033019,18646,Single Molecule Sequencing of cDNA from Brain, Liver, K562 and Ewing Tumors
SRR077249,Fri Apr 01 2011 12:59:53 GMT-0400 (EDT),973,Single,HELICOS,liver,esc,36,SRX033018,20703,Single Molecule Sequencing of cDNA from Brain, Liver, K562 and Ewing Tumors
SRR077248,Fri Apr 01 2011 12:59:53 GMT-0400 (EDT),1312,Single,HELICOS,brain,esc,33,SRX033017,18860,Single Molecule Sequencing of cDNA from Brain, Liver, K562 and Ewing Tumors
SRR077247,Fri Apr 01 2011 12:59:53 GMT-0400 (EDT),488,Single,HELICOS,brain,esc,37,SRX033016,25424,Single Molecule Sequencing of cDNA from Brain, Liver, K562 and Ewing Tumors
SRR077246,Fri Apr 01 2011 12:59:53 GMT-0400 (EDT),614,Single,HELICOS,blood,k562,37,SRX033015,23884,Single Molecule Sequencing of cDNA from Brain, Liver, K562 and Ewing Tumors
SRR077245,Fri Apr 01 2011 12:59:53 GMT-0400 (EDT),1303,Single,HELICOS,brain,esc,33,SRX033014,18924,Single Molecule Sequencing of cDNA from Brain, Liver, K562 and Ewing Tumors
SRR077244,Fri Apr 01 2011 12:59:53 GMT-0400 (EDT),933,Single,HELICOS,brain,esc,38,SRX033013,20942,Single Molecule Sequencing of cDNA from Brain, Liver, K562 and Ewing Tumors
SRR077243,Fri Apr 01 2011 12:59:53 GMT-0400 (EDT),736,Single,HELICOS,liver,esc,37,SRX033012,22661,Single Molecule Sequencing of cDNA from Brain, Liver, K562 and Ewing Tumors
SRR077242,Fri Apr 01 2011 12:59:53 GMT-0400 (EDT),972,Single,HELICOS,blood,k562,37,SRX033011,20714,Single Molecule Sequencing of cDNA from Brain, Liver, K562 and Ewing Tumors
SRR077241,Fri Apr 01 2011 12:59:53 GMT-0400 (EDT),1398,Single,HELICOS,brain,esc,33,SRX033010,18322,Single Molecule Sequencing of cDNA from Brain, Liver, K562 and Ewing Tumors
SRR077240,Fri Apr 01 2011 12:59:53 GMT-0400 (EDT),1132,Single,HELICOS,brain,esc,36,SRX033009,19836,Single Molecule Sequencing of cDNA from Brain, Liver, K562 and Ewing Tumors
SRR077239,Fri Apr 01 2011 12:59:53 GMT-0400 (EDT),459,Single,HELICOS,brain,esc,36,SRX033008,25926,Single Molecule Sequencing of cDNA from Brain, Liver, K562 and Ewing Tumors
SRR075004,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),581,Single,ILLUMINA,liver,esc,40,SRX032938,24260,GSM629265: A39P
SRR075003,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),585,Single,ILLUMINA,liver,esc,40,SRX032938,24199,GSM629265: A39P
SRR075002,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),560,Single,ILLUMINA,liver,esc,40,SRX032938,24486,GSM629265: A39P
SRR075001,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),571,Single,ILLUMINA,liver,esc,40,SRX032937,24358,GSM629264: A39C
SRR075000,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),567,Single,ILLUMINA,liver,esc,40,SRX032937,24410,GSM629264: A39C
SRR074999,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),586,Single,ILLUMINA,liver,esc,40,SRX032937,24187,GSM629264: A39C
SRR074998,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),512,Single,ILLUMINA,liver,esc,40,SRX032936,25097,GSM629263: A13P
SRR074997,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),567,Single,ILLUMINA,liver,esc,40,SRX032936,24409,GSM629263: A13P
SRR074996,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),549,Single,ILLUMINA,liver,esc,40,SRX032935,24614,GSM629262: A13C
SRR074995,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),516,Single,ILLUMINA,liver,esc,40,SRX032935,25052,GSM629262: A13C
SRR074994,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),534,Single,ILLUMINA,liver,esc,40,SRX032934,24821,GSM629261: A82P
SRR074993,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),555,Single,ILLUMINA,liver,esc,40,SRX032933,24545,GSM629260: A82C
SRR074992,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),554,Single,ILLUMINA,liver,esc,40,SRX032932,24553,GSM629259: A63P
SRR074991,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),605,Single,ILLUMINA,liver,esc,40,SRX032931,23985,GSM629258: A63C
SRR074990,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),648,Single,ILLUMINA,liver,esc,40,SRX032930,23516,GSM629257: A60P
SRR074989,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),641,Single,ILLUMINA,liver,esc,40,SRX032929,23602,GSM629256: A60C
SRR074988,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),825,Single,ILLUMINA,liver,esc,60,SRX032928,21805,GSM629255: A57P
SRR074987,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),564,Single,ILLUMINA,liver,esc,40,SRX032927,24443,GSM629254: A57C
SRR074986,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),559,Single,ILLUMINA,liver,esc,40,SRX032926,24495,GSM629253: A35P
SRR074985,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),633,Single,ILLUMINA,liver,esc,40,SRX032925,23680,GSM629252: A35C
SRR074984,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),564,Single,ILLUMINA,liver,esc,40,SRX032924,24442,GSM629251: A31P
SRR074983,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),642,Single,ILLUMINA,liver,esc,40,SRX032923,23588,GSM629250: A31C
SRR074982,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),545,Single,ILLUMINA,liver,esc,40,SRX032922,24669,GSM629249: A19P
SRR074981,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),635,Single,ILLUMINA,liver,esc,40,SRX032921,23659,GSM629248: A19C
SRR074980,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),626,Single,ILLUMINA,liver,esc,40,SRX032920,23744,GSM629247: A05P
SRR074979,Mon Nov 25 2013 09:36:08 GMT-0500 (EST),568,Single,ILLUMINA,liver,esc,40,SRX032919,24396,GSM629246: A05C
SRR074903,Sun May 01 2011 00:00:00 GMT-0400 (EDT),14970,Paired,ILLUMINA,skin,melanocytes,102,SRX032360,291,cDNA fragmentation protocol control
SRR074902,Sun May 01 2011 00:00:00 GMT-0400 (EDT),17180,Paired,ILLUMINA,skin,melanocytes,102,SRX032359,211,RNA fragmentation protocol control
SRR074901,Sun May 01 2011 00:00:00 GMT-0400 (EDT),17675,Paired,ILLUMINA,skin,melanocytes,102,SRX032359,199,RNA fragmentation protocol control
SRR074900,Sun May 01 2011 00:00:00 GMT-0400 (EDT),15530,Paired,ILLUMINA,melanoma,melanocytes,102,SRX032358,258,cDNA fragmentation protocol
SRR074899,Sun May 01 2011 00:00:00 GMT-0400 (EDT),15814,Paired,ILLUMINA,melanoma,melanocytes,102,SRX032358,249,cDNA fragmentation protocol
SRR074898,Sun May 01 2011 00:00:00 GMT-0400 (EDT),16984,Paired,ILLUMINA,melanoma,melanocytes,102,SRX032357,215,RNA fragmentation protocol
SRR074897,Sun May 01 2011 00:00:00 GMT-0400 (EDT),16800,Paired,ILLUMINA,melanoma,melanocytes,102,SRX032357,218,RNA fragmentation protocol
SRR074310,Sun May 01 2011 00:00:00 GMT-0400 (EDT),16358,Paired,ILLUMINA,melanoma,melanocytes,102,SRX032357,234,RNA fragmentation protocol
SRR073780,Tue Aug 09 2011 08:25:33 GMT-0400 (EDT),372,Paired,ILLUMINA,prostate,esc,80,SRX031964,27143,GSM618520: WPMY-1_pe_rep1
SRR073779,Tue Aug 09 2011 08:25:33 GMT-0400 (EDT),535,Paired,ILLUMINA,prostate,esc,80,SRX031963,24806,GSM618519: WPE1-NB26_pe_rep1
SRR073778,Tue Aug 09 2011 08:25:33 GMT-0400 (EDT),106,Single,ILLUMINA,prostate,esc,35,SRX031962,33035,GSM618518: VCaP_sr_rep10
SRR073777,Tue Aug 09 2011 08:25:33 GMT-0400 (EDT),126,Single,ILLUMINA,prostate,esc,35,SRX031961,32197,GSM618517: VCaP_sr_rep9
SRR073776,Tue Aug 09 2011 08:25:33 GMT-0400 (EDT),111,Single,ILLUMINA,prostate,esc,35,SRX031960,32845,GSM618516: VCaP_sr_rep8
SRR073775,Tue Aug 09 2011 08:25:33 GMT-0400 (EDT),107,Single,ILLUMINA,prostate,esc,35,SRX031959,33003,GSM618515: VCaP_sr_rep7
SRR073774,Tue Aug 09 2011 08:25:33 GMT-0400 (EDT),126,Single,ILLUMINA,prostate,esc,35,SRX031958,32196,GSM618514: VCaP_sr_rep6
SRR073773,Tue Aug 09 2011 08:25:33 GMT-0400 (EDT),135,Single,ILLUMINA,prostate,esc,35,SRX031957,31898,GSM618513: VCaP_sr_rep5
SRR073772,Tue Aug 09 2011 08:25:33 GMT-0400 (EDT),130,Single,ILLUMINA,prostate,esc,35,SRX031956,32056,GSM618512: VCaP_sr_rep4
SRR073771,Tue Aug 09 2011 08:25:33 GMT-0400 (EDT),126,Single,ILLUMINA,prostate,esc,35,SRX031955,32195,GSM618511: VCaP_sr_rep3
SRR073770,Tue Aug 09 2011 08:25:33 GMT-0400 (EDT),133,Single,ILLUMINA,prostate,esc,35,SRX031954,31960,GSM618510: VCaP_sr_rep2
SRR073769,Tue Aug 09 2011 08:25:33 GMT-0400 (EDT),253,Single,ILLUMINA,prostate,esc,45,SRX031953,28958,GSM618509: VCaP_sr_rep1
SRR073768,Tue Aug 09 2011 08:25:33 GMT-0400 (EDT),113,Single,ILLUMINA,prostate,esc,35,SRX031952,32765,GSM618508: RWPE_sr_rep9
SRR073767,Tue Aug 09 2011 08:25:33 GMT-0400 (EDT),112,Single,ILLUMINA,prostate,esc,35,SRX031951,32803,GSM618507: RWPE_sr_rep8
SRR073766,Tue Aug 09 2011 08:25:33 GMT-0400 (EDT),112,Single,ILLUMINA,prostate,esc,35,SRX031950,32802,GSM618506: RWPE_sr_rep7
SRR073765,Tue Aug 09 2011 08:25:33 GMT-0400 (EDT),114,Single,ILLUMINA,prostate,esc,35,SRX031949,32727,GSM618505: RWPE_sr_rep6
SRR073764,Tue Aug 09 2011 08:25:33 GMT-0400 (EDT),115,Single,ILLUMINA,prostate,esc,35,SRX031948,32688,GSM618504: RWPE_sr_rep5
SRR073763,Tue Aug 09 2011 08:25:33 GMT-0400 (EDT),110,Single,ILLUMINA,prostate,esc,35,SRX031947,32890,GSM618503: RWPE_sr_rep4
SRR073762,Tue Aug 09 2011 08:25:33 GMT-0400 (EDT),109,Single,ILLUMINA,prostate,esc,35,SRX031946,32926,GSM618502: RWPE_sr_rep3
SRR073761,Tue Aug 09 2011 08:25:33 GMT-0400 (EDT),123,Single,ILLUMINA,prostate,esc,35,SRX031945,32385,GSM618501: RWPE_sr_rep2
